#,officer_id,crew_id,detected_crew,num_officer_complaints,num_disciplinary_actions,discipline_ratio
1,21468,109,true,127,0,-127
2,25799,81,true,91,0,-91
3,3808,751,true,77,0,-77
4,32255,562,true,76,0,-76
5,32284,360,true,76,0,-76
6,3216,356,false,73,0,-73
7,24521,1343,true,71,0,-71
8,12491,1134,true,70,0,-70
9,6944,1093,false,70,0,-70
10,1553,1615,false,69,0,-69
11,12479,1288,true,69,0,-69
12,13169,393,false,68,0,-68
13,6678,281,false,67,0,-67
14,10724,285,false,67,0,-67
15,18205,334,true,67,0,-67
16,7339,232,true,67,0,-67
17,8628,211,true,66,0,-66
18,18453,335,true,66,0,-66
19,17182,552,true,64,0,-64
20,17274,1001,false,62,0,-62
21,27439,396,false,62,0,-62
22,4118,492,false,61,0,-61
23,6343,1313,false,61,0,-61
24,13937,208,false,61,0,-61
25,16385,796,false,61,0,-61
26,4758,755,false,60,0,-60
27,27651,324,false,59,0,-59
28,8880,390,true,58,0,-58
29,32220,1329,false,58,0,-58
30,21124,207,true,57,0,-57
31,21118,1053,true,57,0,-57
32,21703,305,true,56,0,-56
33,31837,238,false,56,0,-56
34,11713,108,true,56,0,-56
35,21098,937,false,55,0,-55
36,31211,747,true,54,0,-54
37,6563,444,true,54,0,-54
38,28879,70,false,54,0,-54
39,22644,1354,false,54,0,-54
40,3056,1393,true,53,0,-53
41,16380,21,true,53,0,-53
42,19150,87,true,53,0,-53
43,32142,543,false,53,0,-53
44,31872,414,false,53,0,-53
45,20913,761,true,52,0,-52
46,32237,726,false,52,0,-52
47,15891,943,false,52,0,-52
48,4927,210,false,52,0,-52
49,22044,1134,true,52,0,-52
50,32328,407,false,52,0,-52
51,27217,227,false,52,0,-52
52,8706,916,true,51,0,-51
53,20941,1002,false,51,0,-51
54,10235,422,false,50,0,-50
55,9694,1075,true,50,0,-50
56,14163,47,false,50,0,-50
57,13303,1402,false,50,0,-50
58,12825,1137,false,49,0,-49
59,20154,16,true,49,0,-49
60,30322,225,false,49,0,-49
61,8852,1361,false,49,0,-49
62,21514,1329,false,49,0,-49
63,4269,1052,false,48,0,-48
64,15592,829,false,48,0,-48
65,520,1075,true,48,0,-48
66,29940,506,false,48,0,-48
67,25031,424,true,48,0,-48
68,13309,3,true,48,0,-48
69,16680,657,false,48,0,-48
70,25976,44,false,48,0,-48
71,32041,25,true,47,0,-47
72,18082,180,true,47,0,-47
73,31983,386,false,47,0,-47
74,21320,348,true,47,0,-47
75,27614,687,true,47,0,-47
76,18112,3,true,47,0,-47
77,22610,572,false,47,0,-47
78,26025,597,false,47,0,-47
79,32383,213,true,47,0,-47
80,11855,458,false,46,0,-46
81,13361,878,true,46,0,-46
82,31948,204,false,46,0,-46
83,19652,1134,true,46,0,-46
84,14190,75,false,45,0,-45
85,10450,1315,false,45,0,-45
86,32401,1642,false,45,0,-45
87,22200,683,false,45,0,-45
88,32126,1187,false,45,0,-45
89,16571,262,false,45,0,-45
90,7982,10,true,45,0,-45
91,5231,981,false,45,0,-45
92,32347,550,true,45,0,-45
93,2145,442,false,45,0,-45
94,29723,1057,false,44,0,-44
95,6680,176,false,44,0,-44
96,24794,1981,false,44,0,-44
97,2168,1332,false,44,0,-44
98,25503,396,false,44,0,-44
99,17864,1343,true,44,0,-44
100,14896,1610,false,44,0,-44
101,15360,342,true,44,0,-44
102,13434,424,true,44,0,-44
103,32314,614,false,43,0,-43
104,17946,220,true,43,0,-43
105,27001,486,false,43,0,-43
106,14058,799,true,43,0,-43
107,20653,58,false,43,0,-43
108,16608,238,false,43,0,-43
109,14743,640,false,43,0,-43
110,32034,360,true,43,0,-43
111,19578,219,true,43,0,-43
112,29452,745,false,43,0,-43
113,12383,571,false,43,0,-43
114,3444,62,true,42,0,-42
115,23153,1994,false,42,0,-42
116,13273,1030,false,42,0,-42
117,16304,107,true,42,0,-42
118,22966,390,true,42,0,-42
119,4816,785,false,42,0,-42
120,31802,118,false,42,0,-42
121,22448,523,true,42,0,-42
122,26120,1119,false,42,0,-42
123,15231,48,false,42,0,-42
124,17830,50,false,42,0,-42
125,28138,436,true,42,0,-42
126,24311,229,false,42,0,-42
127,24918,524,false,41,0,-41
128,11246,1262,false,41,0,-41
129,29670,213,true,41,0,-41
130,26888,110,false,41,0,-41
131,31141,100,true,41,0,-41
132,5880,963,false,41,0,-41
133,3358,38,false,41,0,-41
134,9796,751,true,41,0,-41
135,26616,98,false,41,0,-41
136,16812,219,true,41,0,-41
137,12932,1453,true,41,0,-41
138,23239,342,true,41,0,-41
139,1183,552,true,41,0,-41
140,425,64,true,41,0,-41
141,5158,209,false,41,0,-41
142,6189,1,false,40,0,-40
143,21897,436,true,40,0,-40
144,22510,1749,false,40,0,-40
145,32165,115,true,40,0,-40
146,21590,218,false,40,0,-40
147,32256,892,true,40,0,-40
148,32268,416,false,40,0,-40
149,23716,21,true,40,0,-40
150,31710,476,false,40,0,-40
151,2671,184,true,40,0,-40
152,20250,520,true,40,0,-40
153,8252,1461,false,40,0,-40
154,20987,123,false,40,0,-40
155,20125,1099,false,40,0,-40
156,1868,2090,true,39,0,-39
157,1533,600,false,39,0,-39
158,29166,695,false,39,0,-39
159,32397,563,false,39,0,-39
160,32136,605,false,39,0,-39
161,32116,578,false,39,0,-39
162,19163,1242,false,39,0,-39
163,6792,1296,false,39,0,-39
164,30226,152,false,39,0,-39
165,7154,335,true,39,0,-39
166,11308,1134,true,39,0,-39
167,32352,1031,false,39,0,-39
168,4449,80,false,39,0,-39
169,17078,1222,false,39,0,-39
170,23952,550,true,39,0,-39
171,15813,971,false,39,0,-39
172,20150,878,true,39,0,-39
173,31612,861,false,38,0,-38
174,6043,207,true,38,0,-38
175,17161,550,true,38,0,-38
176,14179,1755,false,38,0,-38
177,25404,486,false,38,0,-38
178,8911,329,false,38,0,-38
179,32108,523,true,38,0,-38
180,17746,74,false,37,0,-37
181,1149,314,false,37,0,-37
182,2676,570,false,37,0,-37
183,9089,884,true,37,0,-37
184,19639,1302,true,37,0,-37
185,31183,433,false,37,0,-37
186,24599,179,false,37,0,-37
187,24902,12,true,37,0,-37
188,8479,501,false,37,0,-37
189,5445,816,true,37,0,-37
190,10442,798,false,37,0,-37
191,3986,934,false,37,0,-37
192,18087,658,false,37,0,-37
193,16999,520,true,37,0,-37
194,11847,1319,true,37,0,-37
195,32344,398,false,37,0,-37
196,6598,945,false,37,0,-37
197,17711,460,false,37,0,-37
198,10100,1094,false,37,0,-37
199,9627,466,false,37,0,-37
200,19813,1037,false,37,0,-37
201,3133,630,true,37,0,-37
202,27722,693,false,37,0,-37
203,31900,1783,false,36,0,-36
204,21081,574,true,36,0,-36
205,29256,1135,false,36,0,-36
206,28759,944,false,36,0,-36
207,24591,759,false,36,0,-36
208,18191,1343,true,36,0,-36
209,21585,355,false,36,0,-36
210,31950,1138,false,36,0,-36
211,10572,1170,true,36,0,-36
212,14061,1283,false,36,0,-36
213,30453,1031,false,36,0,-36
214,27873,421,false,36,0,-36
215,32167,122,false,36,0,-36
216,14089,104,false,36,0,-36
217,30819,297,false,36,0,-36
218,29687,831,false,35,0,-35
219,26296,751,true,35,0,-35
220,28871,810,false,35,0,-35
221,23537,15,true,35,0,-35
222,32306,11,false,35,0,-35
223,24230,1724,false,35,0,-35
224,22701,1302,true,35,0,-35
225,11968,1945,false,35,0,-35
226,26062,359,false,35,0,-35
227,14969,1308,false,35,0,-35
228,7864,1258,false,35,0,-35
229,20944,384,false,35,0,-35
230,9230,796,false,35,0,-35
231,2470,696,true,35,0,-35
232,13999,1273,true,35,0,-35
233,10750,456,false,35,0,-35
234,31551,1498,true,35,0,-35
235,27161,1077,false,35,0,-35
236,25273,67,false,35,0,-35
237,10289,151,false,35,0,-35
238,30430,1436,false,34,0,-34
239,18384,211,true,34,0,-34
240,31955,26,false,34,0,-34
241,22020,2124,false,34,0,-34
242,19790,576,false,34,0,-34
243,32015,404,false,34,0,-34
244,18111,595,false,34,0,-34
245,20057,373,false,34,0,-34
246,30593,1516,true,34,0,-34
247,22614,799,true,34,0,-34
248,5456,33,false,34,0,-34
249,30953,459,false,34,0,-34
250,10793,73,false,34,0,-34
251,4295,337,true,34,0,-34
252,11666,87,true,34,0,-34
253,8176,490,false,34,0,-34
254,21325,165,true,34,0,-34
255,27687,80,false,34,0,-34
256,1146,247,true,34,0,-34
257,28441,947,false,34,0,-34
258,30137,704,true,34,0,-34
259,32365,697,false,34,0,-34
260,9686,280,false,34,0,-34
261,29557,85,false,34,0,-34
262,23174,108,true,34,0,-34
263,13330,393,false,34,0,-34
264,9643,1223,false,34,0,-34
265,24604,1007,false,34,0,-34
266,14217,1093,false,34,0,-34
267,30039,458,false,34,0,-34
268,32416,644,false,33,0,-33
269,32373,93,false,33,0,-33
270,16945,247,true,33,0,-33
271,31940,26,false,33,0,-33
272,15310,817,true,33,0,-33
273,21887,243,false,33,0,-33
274,754,711,false,33,0,-33
275,6713,738,false,33,0,-33
276,18457,576,false,33,0,-33
277,31881,856,false,33,0,-33
278,27102,106,false,33,0,-33
279,13587,843,false,33,0,-33
280,29844,871,false,33,0,-33
281,22488,209,false,33,0,-33
282,10436,424,true,33,0,-33
283,4484,430,true,33,0,-33
284,25274,226,false,33,0,-33
285,6819,572,false,33,0,-33
286,19948,957,false,33,0,-33
287,13336,552,true,33,0,-33
288,1026,1486,false,33,0,-33
289,27797,1319,true,33,0,-33
290,20218,744,false,33,0,-33
291,7016,74,false,33,0,-33
292,2259,548,false,33,0,-33
293,32122,797,true,33,0,-33
294,30603,640,false,33,0,-33
295,14737,1033,false,33,0,-33
296,13001,820,false,32,0,-32
297,30884,545,false,32,0,-32
298,32017,464,false,32,0,-32
299,23521,868,false,32,0,-32
300,1588,820,false,32,0,-32
301,30210,89,false,32,0,-32
302,29837,255,false,32,0,-32
303,27156,114,false,32,0,-32
304,8620,334,true,32,0,-32
305,6743,1851,false,32,0,-32
306,9105,110,false,32,0,-32
307,31485,332,true,32,0,-32
308,2462,1048,false,32,0,-32
309,7242,626,true,32,0,-32
310,25532,881,false,32,0,-32
311,3995,1323,false,32,0,-32
312,21220,1320,false,32,0,-32
313,10361,186,true,32,0,-32
314,1444,1435,false,32,0,-32
315,21194,514,true,32,0,-32
316,13039,242,false,32,0,-32
317,14513,748,true,32,0,-32
318,30097,1287,false,32,0,-32
319,17750,469,false,32,0,-32
320,7167,70,false,32,0,-32
321,14712,242,false,32,0,-32
322,9590,934,false,32,0,-32
323,26790,38,false,32,0,-32
324,6009,425,false,31,0,-31
325,17994,392,false,31,0,-31
326,23011,51,true,31,0,-31
327,13582,1334,false,31,0,-31
328,12495,1486,false,31,0,-31
329,14100,325,false,31,0,-31
330,11144,968,false,31,0,-31
331,22170,1007,false,31,0,-31
332,25575,64,true,31,0,-31
333,22081,137,false,31,0,-31
334,21714,218,false,31,0,-31
335,6164,255,false,31,0,-31
336,13304,196,false,31,0,-31
337,498,144,false,31,0,-31
338,23390,966,false,31,0,-31
339,10170,687,true,31,0,-31
340,3463,133,false,31,0,-31
341,31961,376,false,31,0,-31
342,3411,659,false,31,0,-31
343,31941,178,false,31,0,-31
344,26933,271,false,31,0,-31
345,20837,1085,false,31,0,-31
346,15545,81,true,31,0,-31
347,31785,27,false,31,0,-31
348,31737,147,false,31,0,-31
349,20294,181,false,31,0,-31
350,19602,872,false,31,0,-31
351,65,31,false,31,0,-31
352,28736,1040,false,31,0,-31
353,30501,31,false,31,0,-31
354,8071,1028,false,31,0,-31
355,8082,371,false,31,0,-31
356,30232,475,false,31,0,-31
357,25699,1563,false,30,0,-30
358,28993,1187,false,30,0,-30
359,21035,1014,false,30,0,-30
360,8457,744,false,30,0,-30
361,8972,148,false,30,0,-30
362,30389,614,false,30,0,-30
363,29282,114,false,30,0,-30
364,9342,592,false,30,0,-30
365,23312,922,false,30,0,-30
366,26242,8,false,30,0,-30
367,23492,471,false,30,0,-30
368,18562,461,true,30,0,-30
369,24457,881,false,30,0,-30
370,31553,1507,false,30,0,-30
371,4125,682,false,30,0,-30
372,13049,93,false,30,0,-30
373,21443,419,false,30,0,-30
374,1932,637,false,30,0,-30
375,30507,278,false,30,0,-30
376,17015,1503,false,30,0,-30
377,23400,1138,false,30,0,-30
378,25177,947,false,30,0,-30
379,1039,955,false,30,0,-30
380,4091,578,false,30,0,-30
381,8488,766,false,30,0,-30
382,2151,2,false,30,0,-30
383,5263,867,false,30,0,-30
384,23397,460,false,30,0,-30
385,28329,15,true,30,0,-30
386,859,470,false,30,0,-30
387,10440,357,false,30,0,-30
388,32441,12,true,30,0,-30
389,32125,191,true,30,0,-30
390,25528,752,true,30,0,-30
391,31337,459,false,30,0,-30
392,761,1353,false,30,0,-30
393,12308,415,true,30,0,-30
394,31914,1190,false,30,0,-30
395,31922,473,false,30,0,-30
396,23760,238,false,30,0,-30
397,32199,971,false,30,0,-30
398,3366,442,false,30,0,-30
399,31429,1095,false,30,0,-30
400,20034,696,true,30,0,-30
401,4007,562,true,30,0,-30
402,12213,329,false,30,0,-30
403,9964,734,false,30,0,-30
404,27222,84,false,29,0,-29
405,27979,38,false,29,0,-29
406,19794,723,false,29,0,-29
407,5260,340,false,29,0,-29
408,10928,508,true,29,0,-29
409,7437,135,false,29,0,-29
410,19205,1893,false,29,0,-29
411,27435,1332,false,29,0,-29
412,32410,1277,false,29,0,-29
413,15395,2027,false,29,0,-29
414,23067,5,false,29,0,-29
415,26907,932,true,29,0,-29
416,31929,866,true,29,0,-29
417,2052,1178,false,29,0,-29
418,32180,191,true,29,0,-29
419,26775,468,true,29,0,-29
420,18599,1104,false,29,0,-29
421,32018,1136,false,29,0,-29
422,32378,151,false,29,0,-29
423,11625,335,true,29,0,-29
424,29225,788,false,29,0,-29
425,26288,1299,false,29,0,-29
426,10322,685,false,29,0,-29
427,465,675,false,29,0,-29
428,11243,626,true,29,0,-29
429,30302,1410,false,29,0,-29
430,25319,1735,false,29,0,-29
431,5491,16,true,29,0,-29
432,12550,753,true,29,0,-29
433,12582,462,false,29,0,-29
434,2575,375,false,29,0,-29
435,16206,101,false,29,0,-29
436,28140,792,false,29,0,-29
437,27989,842,false,29,0,-29
438,16302,104,false,29,0,-29
439,32433,586,false,29,0,-29
440,15055,945,false,28,0,-28
441,1800,789,true,28,0,-28
442,4178,665,false,28,0,-28
443,20980,1171,true,28,0,-28
444,26852,154,false,28,0,-28
445,14124,1316,false,28,0,-28
446,725,748,true,28,0,-28
447,23036,252,false,28,0,-28
448,20907,479,false,28,0,-28
449,30809,898,false,28,0,-28
450,1094,1451,false,28,0,-28
451,10391,380,true,28,0,-28
452,17456,63,false,28,0,-28
453,448,409,false,28,0,-28
454,13977,329,false,28,0,-28
455,27124,1161,false,28,0,-28
456,32436,866,true,28,0,-28
457,29486,884,true,28,0,-28
458,2848,570,false,28,0,-28
459,1371,498,false,28,0,-28
460,32148,708,false,28,0,-28
461,6560,1124,false,28,0,-28
462,20692,1453,true,28,0,-28
463,5131,301,false,28,0,-28
464,10196,843,false,28,0,-28
465,19801,1221,false,28,0,-28
466,6949,836,true,28,0,-28
467,6659,413,true,28,0,-28
468,1546,1616,false,28,0,-28
469,10342,19,false,28,0,-28
470,3517,143,false,28,0,-28
471,29942,357,false,28,0,-28
472,26608,1454,true,28,0,-28
473,15017,1015,false,28,0,-28
474,14220,2090,true,28,0,-28
475,16569,459,false,28,0,-28
476,31730,542,false,27,0,-27
477,23244,115,true,27,0,-27
478,23320,365,false,27,0,-27
479,4845,613,false,27,0,-27
480,4821,1685,false,27,0,-27
481,4789,90,false,27,0,-27
482,13948,100,true,27,0,-27
483,12048,1037,false,27,0,-27
484,11872,401,false,27,0,-27
485,14663,455,false,27,0,-27
486,32425,820,false,27,0,-27
487,519,64,true,27,0,-27
488,31861,536,false,27,0,-27
489,15589,1015,false,27,0,-27
490,15769,700,false,27,0,-27
491,31290,240,false,27,0,-27
492,31064,908,false,27,0,-27
493,30890,2089,false,27,0,-27
494,30766,1821,true,27,0,-27
495,30765,559,false,27,0,-27
496,8762,352,false,27,0,-27
497,1496,1013,false,27,0,-27
498,13126,155,false,27,0,-27
499,13268,682,false,27,0,-27
500,30016,597,false,27,0,-27
501,17617,502,false,27,0,-27
502,17687,595,false,27,0,-27
503,18340,360,true,27,0,-27
504,32086,920,false,27,0,-27
505,1813,150,false,27,0,-27
506,8100,494,true,27,0,-27
507,7761,132,false,27,0,-27
508,2153,1114,true,27,0,-27
509,28536,831,false,27,0,-27
510,19532,1470,true,27,0,-27
511,19660,1622,false,27,0,-27
512,2809,913,false,27,0,-27
513,20073,439,false,27,0,-27
514,20121,1031,false,27,0,-27
515,27408,425,false,27,0,-27
516,3549,690,true,27,0,-27
517,26504,1210,false,27,0,-27
518,6494,653,false,27,0,-27
519,26291,1356,true,27,0,-27
520,21577,870,false,27,0,-27
521,3716,1392,false,27,0,-27
522,3724,1631,false,27,0,-27
523,25983,1189,true,27,0,-27
524,6145,969,false,27,0,-27
525,3875,687,true,27,0,-27
526,32238,863,false,27,0,-27
527,25677,645,false,27,0,-27
528,25602,208,false,27,0,-27
529,25380,461,true,27,0,-27
530,5524,1153,false,27,0,-27
531,4149,1292,false,27,0,-27
532,5438,843,false,27,0,-27
533,24924,213,true,27,0,-27
534,24758,490,false,27,0,-27
535,23068,266,false,27,0,-27
536,31908,1452,false,26,0,-26
537,25381,314,false,26,0,-26
538,5566,686,false,26,0,-26
539,32022,426,false,26,0,-26
540,12102,1127,false,26,0,-26
541,3361,92,false,26,0,-26
542,23424,68,false,26,0,-26
543,21339,35,true,26,0,-26
544,6637,241,false,26,0,-26
545,22393,18,false,26,0,-26
546,31873,119,false,26,0,-26
547,14382,1382,false,26,0,-26
548,18332,1132,false,26,0,-26
549,1988,1656,false,26,0,-26
550,27086,2,false,26,0,-26
551,3331,1622,false,26,0,-26
552,32200,745,false,26,0,-26
553,22337,820,false,26,0,-26
554,32309,1471,false,26,0,-26
555,19871,757,false,26,0,-26
556,22216,430,true,26,0,-26
557,26267,147,false,26,0,-26
558,21476,969,false,26,0,-26
559,24945,151,false,26,0,-26
560,1992,83,false,26,0,-26
561,15611,817,true,26,0,-26
562,10435,377,true,26,0,-26
563,22582,1363,false,26,0,-26
564,18023,766,false,26,0,-26
565,24467,747,true,26,0,-26
566,5259,867,false,26,0,-26
567,30022,623,false,26,0,-26
568,32158,122,false,26,0,-26
569,18434,1404,false,26,0,-26
570,11863,967,false,26,0,-26
571,6912,1013,false,26,0,-26
572,30718,1287,false,26,0,-26
573,8340,89,false,26,0,-26
574,21812,820,false,26,0,-26
575,18828,389,false,26,0,-26
576,21077,1299,false,26,0,-26
577,8698,571,false,26,0,-26
578,11116,776,false,26,0,-26
579,12390,1403,false,26,0,-26
580,1057,443,false,26,0,-26
581,3449,1465,false,26,0,-26
582,32367,982,false,26,0,-26
583,32295,574,true,26,0,-26
584,25223,1191,false,26,0,-26
585,4357,747,true,26,0,-26
586,19302,300,true,26,0,-26
587,6085,750,false,26,0,-26
588,20199,1282,false,26,0,-26
589,31397,728,false,26,0,-26
590,24597,748,true,26,0,-26
591,32195,800,false,26,0,-26
592,15133,1410,false,26,0,-26
593,30282,1420,true,26,0,-26
594,27755,2050,false,26,0,-26
595,12930,25,true,26,0,-26
596,7232,127,true,26,0,-26
597,695,133,false,26,0,-26
598,31928,967,false,26,0,-26
599,19038,1453,true,26,0,-26
600,16349,607,false,26,0,-26
601,30793,274,false,26,0,-26
602,6221,195,false,25,0,-25
603,13637,251,true,25,0,-25
604,32427,1097,true,25,0,-25
605,22535,1268,false,25,0,-25
606,9324,35,true,25,0,-25
607,31139,384,false,25,0,-25
608,60,536,false,25,0,-25
609,10851,990,false,25,0,-25
610,21327,1112,false,25,0,-25
611,30290,206,false,25,0,-25
612,1879,258,false,25,0,-25
613,9317,1015,false,25,0,-25
614,11617,1452,false,25,0,-25
615,4078,898,false,25,0,-25
616,1547,1231,false,25,0,-25
617,1677,1162,false,25,0,-25
618,403,1393,true,25,0,-25
619,9131,563,false,25,0,-25
620,18333,323,false,25,0,-25
621,6582,301,false,25,0,-25
622,10547,281,false,25,0,-25
623,26225,740,false,25,0,-25
624,4264,989,true,25,0,-25
625,2631,910,false,25,0,-25
626,13269,650,false,25,0,-25
627,24951,107,true,25,0,-25
628,11057,659,false,25,0,-25
629,24488,1769,false,25,0,-25
630,29868,1096,false,25,0,-25
631,32329,1115,false,25,0,-25
632,10146,894,false,25,0,-25
633,11350,1170,true,25,0,-25
634,20971,1094,false,25,0,-25
635,23148,979,false,25,0,-25
636,26902,186,true,25,0,-25
637,15379,863,false,25,0,-25
638,24824,1964,false,25,0,-25
639,24817,201,false,25,0,-25
640,5915,1340,false,25,0,-25
641,27154,444,true,25,0,-25
642,31838,471,false,25,0,-25
643,31829,1077,false,25,0,-25
644,6765,1302,true,25,0,-25
645,30845,1393,true,25,0,-25
646,10383,153,false,25,0,-25
647,12342,315,false,25,0,-25
648,32351,1139,false,25,0,-25
649,12628,1577,false,25,0,-25
650,21523,360,true,25,0,-25
651,17256,102,false,25,0,-25
652,13856,677,false,25,0,-25
653,15728,1262,false,25,0,-25
654,20330,1614,false,25,0,-25
655,29520,1371,false,25,0,-25
656,31598,735,false,25,0,-25
657,28954,1385,false,25,0,-25
658,20187,262,false,25,0,-25
659,1927,1162,false,25,0,-25
660,17542,642,true,25,0,-25
661,2384,534,false,25,0,-25
662,23964,1450,false,25,0,-25
663,4866,1463,false,25,0,-25
664,39,1552,false,24,0,-24
665,13556,361,false,24,0,-24
666,26241,393,false,24,0,-24
667,18812,54,false,24,0,-24
668,22559,271,false,24,0,-24
669,417,613,false,24,0,-24
670,22558,2148,false,24,0,-24
671,26165,76,false,24,0,-24
672,3789,1767,false,24,0,-24
673,18934,450,false,24,0,-24
674,24349,1061,false,24,0,-24
675,22486,730,false,24,0,-24
676,14200,523,true,24,0,-24
677,17826,290,false,24,0,-24
678,12373,585,false,24,0,-24
679,30224,1560,false,24,0,-24
680,19083,1091,false,24,0,-24
681,29564,1066,false,24,0,-24
682,17382,68,false,24,0,-24
683,31034,1019,false,24,0,-24
684,19227,8,false,24,0,-24
685,17783,1289,false,24,0,-24
686,32293,1428,false,24,0,-24
687,10857,229,false,24,0,-24
688,28424,520,true,24,0,-24
689,19413,2028,true,24,0,-24
690,16363,738,false,24,0,-24
691,2418,811,false,24,0,-24
692,4299,708,false,24,0,-24
693,19597,435,false,24,0,-24
694,32206,432,false,24,0,-24
695,32358,1302,true,24,0,-24
696,31216,195,false,24,0,-24
697,4408,336,false,24,0,-24
698,28130,762,false,24,0,-24
699,16197,127,true,24,0,-24
700,9212,560,false,24,0,-24
701,32170,631,false,24,0,-24
702,1535,225,false,24,0,-24
703,19892,134,false,24,0,-24
704,7115,1013,false,24,0,-24
705,15925,1573,false,24,0,-24
706,7039,842,false,24,0,-24
707,29215,1624,false,24,0,-24
708,9373,455,false,24,0,-24
709,27610,1943,false,24,0,-24
710,3017,288,false,24,0,-24
711,15795,1319,true,24,0,-24
712,6968,1193,false,24,0,-24
713,9573,228,false,24,0,-24
714,20440,1183,false,24,0,-24
715,18624,290,false,24,0,-24
716,22768,31,false,24,0,-24
717,31853,243,false,24,0,-24
718,15435,430,true,24,0,-24
719,23732,642,true,24,0,-24
720,9898,480,false,24,0,-24
721,3394,437,false,24,0,-24
722,23725,1357,false,24,0,-24
723,31942,893,false,24,0,-24
724,3422,1261,true,24,0,-24
725,18728,338,false,24,0,-24
726,22690,747,true,24,0,-24
727,21047,1104,false,24,0,-24
728,26664,113,false,24,0,-24
729,3514,1893,false,24,0,-24
730,12759,990,false,24,0,-24
731,31980,1316,false,24,0,-24
732,17931,87,true,24,0,-24
733,22608,792,false,24,0,-24
734,21277,1673,true,24,0,-24
735,5062,1357,false,24,0,-24
736,11790,747,true,24,0,-24
737,32338,105,false,24,0,-24
738,14316,1516,true,23,0,-23
739,10488,1233,false,23,0,-23
740,31927,171,false,23,0,-23
741,20658,146,false,23,0,-23
742,22298,734,false,23,0,-23
743,24766,1929,false,23,0,-23
744,27451,523,true,23,0,-23
745,1013,168,false,23,0,-23
746,13220,946,false,23,0,-23
747,9657,1667,false,23,0,-23
748,15709,266,false,23,0,-23
749,30498,1371,false,23,0,-23
750,32174,1132,false,23,0,-23
751,23161,563,false,23,0,-23
752,867,195,false,23,0,-23
753,14141,1428,false,23,0,-23
754,32442,1284,false,23,0,-23
755,12679,246,true,23,0,-23
756,15032,180,true,23,0,-23
757,12300,352,false,23,0,-23
758,18984,1458,false,23,0,-23
759,10630,16,true,23,0,-23
760,8311,301,false,23,0,-23
761,15438,1622,false,23,0,-23
762,3763,700,false,23,0,-23
763,29893,89,false,23,0,-23
764,20159,734,false,23,0,-23
765,23707,468,true,23,0,-23
766,569,1014,false,23,0,-23
767,20812,627,false,23,0,-23
768,21850,1586,true,23,0,-23
769,11220,277,false,23,0,-23
770,21076,38,false,23,0,-23
771,7590,536,false,23,0,-23
772,30089,1130,true,23,0,-23
773,4040,608,false,23,0,-23
774,31979,561,false,23,0,-23
775,11746,249,false,23,0,-23
776,10203,1131,false,23,0,-23
777,4548,66,false,23,0,-23
778,4665,287,false,23,0,-23
779,18813,1382,false,23,0,-23
780,31870,380,true,23,0,-23
781,25578,428,true,23,0,-23
782,12212,752,true,23,0,-23
783,13472,1363,false,23,0,-23
784,30671,82,false,23,0,-23
785,23600,1446,false,23,0,-23
786,29128,881,false,23,0,-23
787,31244,1717,false,23,0,-23
788,27031,471,false,23,0,-23
789,23951,969,false,23,0,-23
790,27022,690,true,23,0,-23
791,22803,332,true,23,0,-23
792,16022,152,false,23,0,-23
793,15424,442,false,23,0,-23
794,32079,120,false,23,0,-23
795,22127,296,false,23,0,-23
796,20911,172,false,23,0,-23
797,4033,1100,false,23,0,-23
798,1148,404,false,23,0,-23
799,23643,608,false,23,0,-23
800,19829,72,false,23,0,-23
801,30666,379,false,23,0,-23
802,15389,1323,false,23,0,-23
803,3974,867,false,23,0,-23
804,26947,1180,false,23,0,-23
805,9490,457,false,23,0,-23
806,15979,881,false,23,0,-23
807,17971,53,false,23,0,-23
808,4429,804,false,23,0,-23
809,27807,416,false,23,0,-23
810,23484,1260,false,23,0,-23
811,8190,1107,false,23,0,-23
812,3906,299,false,23,0,-23
813,1317,286,false,23,0,-23
814,24844,723,false,23,0,-23
815,19970,631,false,23,0,-23
816,1033,921,false,23,0,-23
817,32247,469,false,23,0,-23
818,31423,39,false,23,0,-23
819,7142,730,false,23,0,-23
820,32279,460,false,22,0,-22
821,17042,2048,false,22,0,-22
822,2749,362,false,22,0,-22
823,8321,1391,false,22,0,-22
824,29894,950,false,22,0,-22
825,17377,492,false,22,0,-22
826,17399,1130,true,22,0,-22
827,32120,879,false,22,0,-22
828,30491,1344,false,22,0,-22
829,28451,665,false,22,0,-22
830,13975,258,false,22,0,-22
831,32224,758,false,22,0,-22
832,31443,672,false,22,0,-22
833,5323,408,false,22,0,-22
834,7443,73,false,22,0,-22
835,2129,153,false,22,0,-22
836,1744,2023,false,22,0,-22
837,1483,1064,false,22,0,-22
838,10511,1099,false,22,0,-22
839,21201,834,false,22,0,-22
840,4303,140,false,22,0,-22
841,31584,997,false,22,0,-22
842,23736,921,false,22,0,-22
843,9525,901,false,22,0,-22
844,19221,228,false,22,0,-22
845,9527,386,false,22,0,-22
846,28612,1328,false,22,0,-22
847,1936,1670,false,22,0,-22
848,13005,291,false,22,0,-22
849,2322,1176,false,22,0,-22
850,11469,530,false,22,0,-22
851,16733,35,true,22,0,-22
852,30263,452,false,22,0,-22
853,17825,241,false,22,0,-22
854,3186,799,true,22,0,-22
855,30989,381,false,22,0,-22
856,2205,1394,false,22,0,-22
857,1950,265,false,22,0,-22
858,32127,232,true,22,0,-22
