id,gender,race,appointed_date,active,complaint_percentile,civilian_allegation_percentile,last_unit_id,crid,incident_date,point,beat_id,location,allegation_category_id,disciplined,crew_id
979,M,White,1973-10-22,No,83.2849,58.0941,25,C213844,1994-11-22 00:00:00+00,0101000020E610000052F17F47D4EA55C0B65C47663FF24440,,"",71,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C212899,1994-10-15 00:00:00+00,0101000020E610000038D2BE5E86EA55C07F95325F14F34440,,"",98,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C212237,1994-09-19 00:00:00+00,0101000020E6100000AB50EE8854EB55C04692C5A28EF24440,,"",101,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C208730,1994-05-06 00:00:00+00,0101000020E6100000FF21FDF675EA55C04B3ACAC16CF84440,,"",71,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C208015,1994-03-10 00:00:00+00,0101000020E6100000B3F0F5B5AEE955C0FE3163C048F94440,,"",33,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C205980,1993-12-28 00:00:00+00,0101000020E610000000E6B56DF3E955C0A8959DD909F74440,,"",104,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C205768,1993-12-21 00:00:00+00,0101000020E610000040738C1A82EC55C02CE5C63E12FB4440,,"",101,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C198449,1993-02-03 00:00:00+00,0101000020E610000076C8282A76E955C0D152C3C8DCF74440,,"",70,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C196034,1992-10-21 00:00:00+00,0101000020E610000053B29C84D2EA55C0A6C3F98A24FA4440,,"",98,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C184898,1991-06-12 00:00:00+00,0101000020E610000021C9ACDEE1E955C03A72497ABDFC4440,,"",71,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C184229,1991-05-07 00:00:00+00,0101000020E6100000183037CEDCE955C049B7CAB84EF84440,,"",98,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C183093,1991-03-21 00:00:00+00,,,"",149,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C182288,1991-02-11 00:00:00+00,0101000020E61000002235ED621AEA55C036B3F1BB44F84440,,"",98,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C180828,1990-11-27 00:00:00+00,0101000020E610000012C2FE4616EC55C0805DF2E43FF84440,,"",92,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C180219,1990-11-03 00:00:00+00,0101000020E61000001A41745229E855C0AECACF57DAED4440,,"",98,false,799
979,M,White,1973-10-22,No,83.2849,58.0941,25,C179393,1990-09-30 00:00:00+00,0101000020E61000000452071E84EA55C014B8D0F0C1F74440,,"",203,false,799
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,292311,2003-09-13 00:00:00+00,0101000020E61000000BAFC9BFBBE755C0525040C9D3D84440,257,Public Way - Other,98,false,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,291352,2003-08-05 00:00:00+00,0101000020E6100000C8CB3F9F6DE855C060DBEC5921D94440,257,Public Way - Other,204,false,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,285268,2002-10-25 00:00:00+00,0101000020E61000003460353B77E855C0DC645419C6D64440,262,Public Way - Other,31,false,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,264386,2000-07-30 00:00:00+00,0101000020E6100000E962D34AA1E655C033C8B83D9CD84440,261,Other Police Property,208,false,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,C264386,2000-07-30 00:00:00+00,0101000020E6100000E070D52B9BE655C0454D4FB39BD84440,,"",208,false,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,1075147,2015-03-15 00:00:00+00,0101000020E610000096D63ACC72E555C0F525659CD0E54440,116,Apartment,108,,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,1067646,2014-02-21 00:00:00+00,0101000020E61000001BA7D71C56E855C05F99B7EA3AF44440,194,Public Way - Other,208,false,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,1066221,2013-11-20 00:00:00+00,0101000020E610000076DABF5799E755C0E69FCF36EDE44440,269,Public Way - Other,204,false,207
1036,M,White,1998-09-28,Yes,57.7242,65.6966,3,1057265,2012-09-21 00:00:00+00,0101000020E61000008657923CD7E755C0A2B5A2CD71E84440,108,Public Way - Other,204,false,207
1063,M,White,1994-05-02,No,96.7063,95.7794,9,309539,2005-10-23 00:00:00+00,0101000020E6100000CE3FB09932F355C05C02F04FA9DE4440,2,Public Way - Other,205,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,295509,2004-01-30 00:00:00+00,0101000020E6100000B47169A109EF55C07698E5A1A5E34440,268,Public Way - Other,101,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,295130,2004-01-13 00:00:00+00,0101000020E61000004C94731882ED55C050262488A9E34440,276,Police Building,203,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,294184,2003-11-29 00:00:00+00,0101000020E6100000D393E81B07E955C0A20A7F8637E74440,112,Public Way - Other,31,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,292174,2003-09-09 00:00:00+00,0101000020E61000007A2B5CA06EE955C0B89965AABBE44440,263,Public Way - Other,32,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,288911,2003-04-19 00:00:00+00,0101000020E6100000F7C4DF9B4BEF55C08AAA04300AE44440,268,Other Private Premise,71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,285384,2002-08-16 00:00:00+00,0101000020E610000028F04E3E3DED55C0335F14F362E14440,205,Public Way - Other,203,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,283470,2002-08-18 00:00:00+00,0101000020E6100000AD17433951ED55C05801BEDBBCE14440,205,Public Way - Other,96,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,283384,2002-08-18 00:00:00+00,,205,Private Residence,71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,281941,2002-06-28 00:00:00+00,0101000020E610000016026F3777ED55C0C3AE377BB1E34440,276,Public Way - Other,208,,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,276248,2001-11-13 00:00:00+00,,266,Private Residence,71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,273256,2001-07-20 00:00:00+00,,206,Private Residence,71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,272486,2001-06-25 00:00:00+00,,204,Private Residence,101,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,271707,2001-05-27 00:00:00+00,0101000020E61000002A11F28BDCEC55C03C5B519495E34440,276,Police Building,208,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,269992,2000-03-20 00:00:00+00,0101000020E6100000DAB16C41CAEC55C04CD98E4E02E44440,276,Public Way - Other,98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,265016,2000-08-21 00:00:00+00,0101000020E6100000A297512CB7EB55C0707841446AE04440,223,Other Business Establishment,71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,262687,2000-05-30 00:00:00+00,,231,Private Residence,75,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,260707,2000-03-09 00:00:00+00,0101000020E61000003E78EDD206EE55C09149A18735DE4440,231,Public Way - Other,194,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,260111,2000-02-05 00:00:00+00,0101000020E6100000D014F02197EE55C0CE05E4011BFA4440,101,Public Way - Other,208,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,259114,2000-01-06 00:00:00+00,,273,Private Residence,156,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C265016,2000-08-21 00:00:00+00,0101000020E61000008FC7670DB9EB55C05417957950E04440,,"",71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C262687,2000-05-30 00:00:00+00,0101000020E6100000C888FA13CBEE55C035481C0D3BDF4440,,"",75,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C260707,2000-03-09 00:00:00+00,0101000020E6100000B31BC75922EE55C06490BB0853DE4440,,"",194,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C260111,2000-02-05 00:00:00+00,0101000020E6100000A1EC777297EE55C055EC794842FA4440,,"",208,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C259114,2000-01-06 00:00:00+00,0101000020E6100000212E4A1AEDEB55C02999F7938CE34440,,"",156,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C258657,1999-12-10 00:00:00+00,0101000020E6100000B881F1C28CEC55C002EA72EF86E34440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C254099,1999-06-04 00:00:00+00,0101000020E6100000DC9B84775EED55C09DD5027B4CE64440,,"",71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C252574,1999-03-25 00:00:00+00,0101000020E6100000BEF8A23D5EED55C09A249694BBE34440,,"",99,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C252406,1999-03-18 00:00:00+00,0101000020E6100000A3B6685C13EF55C096404AECDAE44440,,"",31,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C243211,1998-01-30 00:00:00+00,0101000020E61000000FF0A485CBEE55C0CF90E0FC3CE04440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C240882,1997-09-13 00:00:00+00,0101000020E6100000E1FC97B55EEF55C04D327216F6DF4440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C240221,1997-09-21 00:00:00+00,0101000020E6100000CCA43CA9E5EB55C03B5FA230DEE24440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C239906,1997-09-09 00:00:00+00,0101000020E610000067374426AAEF55C04401367BFBE74440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C235450,1997-03-19 00:00:00+00,0101000020E6100000B82C150A47EF55C0F68AB84AC1E24440,,"",31,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C234813,1997-02-25 00:00:00+00,0101000020E6100000CE35CCD0F8EB55C073BA2C2636E14440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C230341,1996-09-06 00:00:00+00,0101000020E6100000DB53CD07DFEC55C02A02F79738E44440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C226915,1996-05-06 00:00:00+00,0101000020E61000005DED725BECEC55C0115E7127C7E34440,,"",98,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C219938,1995-08-05 00:00:00+00,0101000020E6100000D9C3A8B5FAEB55C0A05B9EBDE9E14440,,"",203,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,C216853,1995-04-07 00:00:00+00,0101000020E6100000DCBC715298ED55C08330B77BB9E34440,,"",208,true,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1068718,2014-04-21 00:00:00+00,0101000020E6100000CA0BFA1C69EC55C012E456F77EE44440,266,Public Way - Other,75,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1067091,2013-11-23 00:00:00+00,0101000020E6100000BEF8A23D5EED55C09A249694BBE34440,276,Public Way - Other,214,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1063622,2013-06-04 00:00:00+00,0101000020E6100000B09F0FE03EE855C08DDAB39DA5E14440,210,Public Way - Other,72,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1054699,2010-06-04 00:00:00+00,0101000020E61000008D0354DDC8EB55C0773C77CC8AE14440,204,Public Way - Other,72,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1048705,2011-09-03 00:00:00+00,0101000020E6100000F9991F2430EB55C09590590751E34440,202,Public Way - Other,75,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1040120,2010-09-24 00:00:00+00,0101000020E6100000D9C3A8B5FAEB55C0A05B9EBDE9E14440,204,Public Way - Other,71,false,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1021010,2008-10-20 00:00:00+00,0101000020E61000003C7E141AADEB55C063B7CF2A33E04440,223,Other Business Establishment,71,,16
1063,M,White,1994-05-02,No,96.7063,95.7794,9,1007971,2007-07-29 00:00:00+00,0101000020E610000032B89C0164EC55C07AAB09FDA7E44440,266,Public Way - Other,108,false,16
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,312666,2006-04-30 00:00:00+00,,146,Private Residence,71,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,312454,2006-04-19 00:00:00+00,0101000020E6100000E95F92CA14E955C0A21C16B4DAD44440,219,Public Way - Other,98,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,309188,2005-10-17 00:00:00+00,0101000020E6100000F247AC2061EC55C00278B06AB5E34440,276,Public Way - Other,101,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,301517,2004-10-25 00:00:00+00,0101000020E6100000C08CCE9E70ED55C05439ED2939F54440,187,Public Way - Other,98,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,291514,2003-08-11 00:00:00+00,0101000020E6100000D07CCEDDAEED55C0D6390664AFF54440,176,Public Way - Other,208,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1074140,2014-11-19 00:00:00+00,0101000020E61000004CD0155B77EE55C06FFA0ED99BF44440,188,Other Business Establishment,75,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1070340,2014-07-13 00:00:00+00,0101000020E6100000B997EAB850EA55C0CD14843CCCFF4440,34,Public Way - Other,107,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1063637,2013-04-16 00:00:00+00,0101000020E61000003A24100AA5F055C008D79244E5F34440,192,Public Way - Other,92,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1052938,2012-03-23 00:00:00+00,0101000020E6100000762C00D75FF055C0254795BC95F24440,68,Public Way - Other,98,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1063379,2011-07-11 00:00:00+00,,77,Private Residence,72,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1054032,2010-08-07 00:00:00+00,,187,Private Residence,75,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1049286,2011-10-13 00:00:00+00,0101000020E6100000D578E92631ED55C03A03232F6BF24440,76,Public Way - Other,,,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1038954,2010-08-11 00:00:00+00,0101000020E6100000E5D18DB0A8EC55C0408FAC57ECF54440,174,Lockup Facility,98,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1037599,2010-05-25 00:00:00+00,0101000020E6100000ABE80FCD3CEE55C0EF59D76839F44440,188,Public Way - Other,72,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1037307,2010-06-17 00:00:00+00,0101000020E6100000BED9E6C674EC55C0490389377CF34440,,Public Way - Other,99,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1031990,2008-12-18 00:00:00+00,,189,Private Residence,112,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1028853,2009-07-28 00:00:00+00,0101000020E6100000D7D935C6F3F055C031314C5C7DF54440,177,Police Building,72,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1028190,2009-07-09 00:00:00+00,0101000020E6100000424AA24D44EE55C08BDC781CABF34440,188,Public Way - Other,72,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1026794,2009-05-15 00:00:00+00,0101000020E6100000EA6404AF71EE55C03A877CE1DFF14440,77,Public Way - Other,89,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1026339,2009-05-09 00:00:00+00,,137,Private Residence,72,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1025038,2009-03-25 00:00:00+00,,165,Private Residence,75,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1019577,2008-08-31 00:00:00+00,0101000020E6100000C9A596523CEC55C06F5633219CF34440,59,Public Way - Other,99,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1018687,2008-05-15 00:00:00+00,,181,Private Residence,96,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1018440,2008-07-22 00:00:00+00,,173,Private Residence,71,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1018177,2008-07-14 00:00:00+00,,188,Private Residence,156,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1014495,2008-02-26 00:00:00+00,,65,Private Residence,75,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1013645,2008-01-24 00:00:00+00,0101000020E61000002A70B20DDCED55C09DBE9EAF59F84440,18,Public Way - Other,71,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1011301,2007-04-19 00:00:00+00,0101000020E61000008D96033D54EA55C09EBC23BE6ED44440,2,Public Way - Other,112,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1010427,2007-10-25 00:00:00+00,0101000020E610000025BE24DF36EC55C08258367348F44440,59,Public Way - Other,72,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1008162,2007-07-03 00:00:00+00,0101000020E61000001C9029C4C8EC55C00C3B8C497FF44440,59,Public Way - Other,72,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1007310,2007-07-05 00:00:00+00,,,Private Residence,71,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1005379,2006-07-27 00:00:00+00,0101000020E610000015FF774485EE55C0E1D39CBCC8F04440,95,Public Way - Other,112,false,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1032581,2009-11-16 00:00:00+00,,,Private Residence,230,,247
1146,M,White,2002-10-28,Yes,97.9519,98.1264,175,1086003,2016-02-12 00:00:00+00,0101000020E6100000298B0CBCA4ED55C0C2EA7E04B4EF4440,133,Street,97,,247
1175,M,White,1976-03-08,No,74.7225,0.0000,149,276842,2001-12-04 00:00:00+00,0101000020E610000021904B1C79E755C04772F90FE9E34440,275,Public Way - Other,205,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C236075,1997-03-27 00:00:00+00,0101000020E6100000E4CCC01259E855C0A78BB91050E14440,,"",205,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C221945,1995-10-14 00:00:00+00,0101000020E6100000FDD98F1491EC55C01CB3EC4960F34440,,"",92,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C220786,1995-09-06 00:00:00+00,0101000020E610000019051C9D4EE855C01F16C50666F04440,,"",101,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C220343,1995-08-09 00:00:00+00,0101000020E610000000B672E522E955C0946C753925EA4440,,"",194,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C216008,1995-03-03 00:00:00+00,0101000020E6100000E5D8D53F63EB55C0DC01E8418BE54440,,"",98,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C212149,1994-09-16 00:00:00+00,0101000020E6100000338573B2F9E755C068A55A5540EF4440,,"",98,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C211723,1994-08-30 00:00:00+00,0101000020E61000005CD141F2A9EB55C044F1CFB128E24440,,"",98,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C208012,1994-04-04 00:00:00+00,0101000020E61000006B2C616D8CEA55C08C20DFEF61E64440,,"",152,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C207713,1994-03-23 00:00:00+00,0101000020E61000001DCDEC4E52EA55C07694394CEAE54440,,"",71,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C206286,1994-01-17 00:00:00+00,0101000020E6100000682DBB1663EA55C07ADA86F656E64440,,"",101,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C200392,1993-05-05 00:00:00+00,0101000020E6100000AA21BB1C40E955C0A7125443D1E54440,,"",156,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C198897,1993-02-20 00:00:00+00,0101000020E61000002DAE96E0F9EA55C0C4D4F1F33AE84440,,"",104,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C194833,1992-08-26 00:00:00+00,0101000020E6100000EBC9575D62E955C0052857C224EB4440,,"",31,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C192259,1992-05-15 00:00:00+00,0101000020E61000009D60A4BC7BE955C0D5319D8CE0EA4440,,"",71,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C191737,1992-04-19 00:00:00+00,0101000020E61000001A2433CDAAE855C016760767A6F44440,,"",98,false,830
1175,M,White,1976-03-08,No,74.7225,0.0000,149,C171929,1989-10-27 00:00:00+00,0101000020E6100000F08403C69FE955C0CD3D247CEFE54440,,"",71,false,830
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,295421,2003-05-16 00:00:00+00,0101000020E61000004F0D8F5866F255C0B6DB2E34D7F54440,173,Public Way - Other,204,false,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C251113,1998-12-17 00:00:00+00,0101000020E6100000AEE64A4EB7F055C012899D842DF84440,,"",145,true,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C245311,1998-05-12 00:00:00+00,0101000020E6100000A327C00BB6F055C0B18DD36B0EF84440,,"",204,false,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C242360,1997-12-23 00:00:00+00,0101000020E6100000E3D8C4130BF155C018FA714573F64440,,"",145,true,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C235012,1997-03-03 00:00:00+00,0101000020E610000065A0D7440BEF55C0B9DC05EF50F54440,,"",71,false,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C223025,1995-12-04 00:00:00+00,0101000020E6100000C9169348ECEE55C02C4A09C1AAF34440,,"",98,false,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C184607,1991-05-27 00:00:00+00,0101000020E610000009980A3B56F055C0874C9E57E1F34440,,"",204,false,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C171866,1989-10-24 00:00:00+00,0101000020E6100000B59EC66240EA55C085E40929E4ED4440,,"",101,false,687
1177,F,Hispanic,1982-06-14,No,45.7404,32.9094,181,C158639,1987-11-04 00:00:00+00,0101000020E61000001332EB208AEC55C026F098CB57F74440,,"",98,false,687
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,280305,2002-05-01 00:00:00+00,,2,Private Residence,107,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C235273,1992-02-06 00:00:00+00,0101000020E61000000AF0822D9BEA55C0A37D079A2AE54440,,"",194,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C234816,1996-12-20 00:00:00+00,0101000020E610000082959E445FE755C0F12087D228F24440,,"",173,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C233119,1996-12-21 00:00:00+00,0101000020E610000012876C205DEC55C07F89D3A46FE14440,,"",31,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C231900,1996-11-02 00:00:00+00,0101000020E6100000516DCBDBECEA55C02EBF78AB53F04440,,"",144,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C223321,1995-10-01 00:00:00+00,,,"",165,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C222387,1995-11-07 00:00:00+00,0101000020E6100000848F77FD38E855C03820F8CE1EF04440,,"",167,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C207234,1994-03-03 00:00:00+00,0101000020E6100000F9BA0CFFE9E955C0FB93F8DC09E44440,,"",159,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C206600,1992-07-11 00:00:00+00,0101000020E6100000F739E3A0A9EA55C05F7CD11E2FE54440,,"",158,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C206304,1994-01-17 00:00:00+00,0101000020E610000099C40F849AEA55C0BB6E00EC92E34440,,"",152,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C204411,1993-10-19 00:00:00+00,0101000020E6100000B27966930DEC55C03689E6A672E14440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C202635,1993-08-06 00:00:00+00,0101000020E6100000AB1ACE46F8EA55C0E2A9EC6069E24440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C202229,1993-07-21 00:00:00+00,0101000020E6100000AFD2DD7536E655C0C76647AAEFE44440,,"",98,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C200408,1993-05-06 00:00:00+00,0101000020E6100000631C6D663EEB55C063D1747632E54440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C199787,1993-03-21 00:00:00+00,0101000020E6100000DAFF006B55E955C063E4767984E14440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C198941,1993-02-25 00:00:00+00,0101000020E6100000825E132DD4E955C040F850A225E34440,,"",152,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C198238,1993-01-22 00:00:00+00,0101000020E610000057B5A4A39CEA55C039211917B3E54440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C197560,1992-12-28 00:00:00+00,0101000020E6100000731992EEC2E955C042EE7D05C4F04440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C195944,1992-10-18 00:00:00+00,0101000020E61000007AE40F069EEA55C0F250CA5AF9E44440,,"",98,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C195259,1992-09-18 00:00:00+00,0101000020E6100000027DC7951FE855C04165FCFB8CEE4440,,"",208,true,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C193843,1992-07-23 00:00:00+00,0101000020E61000001C6217A0C8EB55C0AFAF1AF09EE54440,,"",205,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C191627,1992-04-02 00:00:00+00,0101000020E6100000CA9AA26D46E955C0470955C5AFE24440,,"",205,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C190311,1992-02-07 00:00:00+00,0101000020E6100000F9BA0CFFE9E955C0FB93F8DC09E44440,,"",92,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C189930,1992-01-17 00:00:00+00,0101000020E6100000C1E61C3C13EA55C05C77F35487E44440,,"",75,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C187641,1991-05-03 00:00:00+00,0101000020E6100000317DAF2138E855C04D13B69F8CE14440,,"",98,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C187122,1991-05-29 00:00:00+00,0101000020E6100000F1CBAA1963E955C0B9A981E673E54440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C184286,1991-05-12 00:00:00+00,0101000020E6100000317DAF2138E855C04D13B69F8CE14440,,"",71,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C183018,1991-03-18 00:00:00+00,0101000020E61000000630C09973EA55C0DA345B1E10E44440,,"",106,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C182306,1991-02-11 00:00:00+00,0101000020E610000094BE1072DEEB55C000FF942A51EA4440,,"",104,false,520
1179,M,Black,1987-12-07,No,88.3632,26.2541,225,C181967,1991-01-27 00:00:00+00,0101000020E6100000B57A3D4E87E955C08432E8DF89E44440,,"",92,false,520
